51,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Monoambiente","Vega, Lorena",,,,,,,,,"performance"
52,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Pensar el arte tecnológico y experimental en Argentina",,,,,,,,,,"mesa redonda"
53,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Plata segura","Frenkel, Nestor","Canals, Martín",,,,,,,,"animación"
54,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Play Rec","Taquini, Graciela","Trilnik, Carlos",,,,,,,,"tv"
55,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Selección de animaciones de Pablo Felli","Felli, Pablo",,,,,,,,,"animación"
56,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Selección de videoarte de Pierrick Sorin","Sorin, Pierrick",,,,,,,,,"videoarte"
57,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Selección Sueños Cortos","Artistas varios",,,,,,,,,"selección de videoarte y animaciones"
58,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Sesenta años del Film Board of Canada","Artistas varios",,,,,,,,,"selección de films"
59,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","videoarte y luz","Artistas varios",,,,,,,,,"selección de videoarte"
60,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","videoarte argentinos premiados","Artistas varios",,,,,,,,,"videoarte"
61,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","videoarte del rojas","Artistas varios",,,,,,,,,"videoarte"
62,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Cáceres, Anahí",,,,,,,,,"netart"
63,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Castro, Jorge",,,,,,,,,"netart"
64,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Golder, Gabriela",,,,,,,,,"netart"
65,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Grupo Doma",,,,,,,,,"netart"
66,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Fin del mundo",,,,,,,,,"netart"
67,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Amaral, Mateo",,,,,,,,,"netart"
68,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Bellman, Maximiliano",,,,,,,,,"netart"
69,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Jacobo, Mónica",,,,,,,,,"netart"
